customer_id,archetype,age,gender,product_category_preference,support_tickets,annual_income,spending_score,recency_days,frequency,monetary,discount_usage_rate,loyalty_years,returns_rate,online_purchase_ratio,avg_order_value,clv_score,engagement_score
CUST_0953,C,49,F,Sports,0,24312.17,48,13,37,948.73,0.7342316509797683,3,0.2719825754270862,0.8220123007596652,25.64,2507.36,98.13
CUST_0954,A,46,F,Electronics,2,119817.18,96,2,40,13287.52,0.019634734079534834,9,0.04723062304109478,0.4418891934771935,332.19,177166.93,132.84
CUST_0955,D,35,M,Books,1,87675.98,11,297,5,7969.7,0.005657199030291818,9,0.38724721986667854,0.38053842990414416,1593.94,133.72,14.95
CUST_0956,D,39,F,Home,3,82392.9,28,363,1,2552.51,0.11340000542759392,8,0.1636093231837821,0.5791670466089247,2552.51,7.01,4.86
CUST_0957,E,46,F,Clothing,0,22620.37,74,5,11,136.4,0.6996704529212081,1,0.08844911445928746,0.7542216353365785,12.4,250.07,57.08
CUST_0958,A,66,F,Books,5,117372.87,92,27,72,11653.36,0.06848766854709398,12,0.005674373831193769,0.5470568731799379,161.85,29965.78,143.64
CUST_0959,A,45,F,Clothing,1,163585.66,99,1,58,3225.81,0.03231449999981897,13,0.03465062560111532,0.5285248085833153,55.62,93548.49,200.0
CUST_0960,E,42,M,Clothing,0,21753.69,92,41,23,403.42,0.6648989471194108,1,0.028237955875703928,0.9854923953577669,17.54,220.92,68.15
CUST_0961,A,31,M,Books,4,128765.04,93,10,64,13775.91,0.09019835738541318,7,0.011538834941734397,0.574019027896055,215.25,80150.75,137.48
CUST_0962,B,41,F,Books,4,41673.8,47,65,6,584.5,0.3513834025258821,0,0.08187091704268258,0.2946548222906333,97.42,53.14,7.43
CUST_0963,C,64,M,Clothing,2,48744.25,65,38,36,2126.74,0.8492620593787474,4,0.15259028014091564,0.4385586666255585,59.08,1963.14,77.4
CUST_0964,A,29,M,Clothing,2,104865.74,96,17,48,7416.52,0.053114851314936304,6,0.0027869735023542497,0.5991092194208278,154.51,19777.39,107.86
CUST_0965,D,23,M,Home,3,119783.78,22,220,4,4910.35,0.1497055188155743,8,0.23156636616311876,0.44762150709477894,1227.59,88.88,8.41
CUST_0966,D,29,F,Electronics,1,146288.34,25,279,1,5349.58,0.06601556104996906,10,0.38450998396143987,0.39600788629779676,5349.58,19.11,7.28
CUST_0967,C,46,F,Beauty,0,34809.38,46,26,43,1377.86,0.6011418238286539,6,0.20771384751462801,0.6790101866574928,32.04,2194.37,103.43
CUST_0968,B,34,M,Home,0,46575.03,50,78,12,398.06,0.36182390034911166,0,0.10801909778964082,0.3207283300759659,33.17,60.46,31.7
CUST_0969,A,47,F,Clothing,2,157930.47,82,11,37,9366.12,0.05001333450248258,8,0.04835143832777829,0.586799565787259,253.14,28878.87,88.83
CUST_0970,B,38,M,Grocery,5,57806.1,39,111,8,729.23,0.32900180392703016,0,0.10226665657288266,0.4115728973367203,91.15,52.09,10.13
CUST_0971,B,18,M,Grocery,2,44213.19,41,91,7,1145.28,0.35967829797242773,2,0.07412094173207488,0.4636054527458239,163.61,87.14,18.37
CUST_0972,E,47,M,Grocery,2,23383.02,63,36,9,395.07,0.4561587191203335,0,0.038396214902502675,0.8859776249314409,43.9,96.1,32.5
CUST_0973,A,52,F,Home,3,97758.21,82,5,36,5491.41,0.07648228796911395,10,0.018214673194415377,0.4438875908436462,152.54,32948.46,91.88
CUST_0974,B,18,F,Books,0,53384.86,51,143,13,1093.41,0.39846803827472543,0,0.14683429712789556,0.3074587365281764,84.11,98.71,32.85
CUST_0975,E,18,F,Sports,3,32293.33,88,4,24,472.06,0.6393452116128138,1,0.04504494986503914,0.7398962364561041,19.67,2265.89,78.8
CUST_0976,B,25,M,Electronics,4,44299.4,60,107,13,499.09,0.4900675799307282,1,0.09199014536429372,0.429382223485317,38.39,60.08,23.52
CUST_0977,A,40,F,Grocery,3,141771.8,74,17,30,6290.12,0.036255449482483194,10,0.03189267884896002,0.7259119710742945,209.67,10483.53,71.4
CUST_0978,D,69,M,Sports,3,83407.48,19,306,3,6674.08,0.19694761518288262,3,0.21914703072550418,0.5882231632021339,2224.69,65.22,9.09
CUST_0979,E,38,M,Home,1,16753.07,63,61,9,526.41,0.49297805753660284,0,0.011954386939515076,0.8124399441933395,58.49,76.41,32.89
CUST_0980,C,20,M,Beauty,1,45586.37,48,32,54,1286.13,0.9022364826228558,2,0.10934243323918803,0.45246272719827435,23.82,2104.58,117.17
CUST_0981,B,29,M,Electronics,1,34831.89,42,66,7,537.22,0.3275052456888127,2,0.1051645818541886,0.3147902031017254,76.75,56.13,18.81
CUST_0982,A,25,F,Sports,3,80161.39,85,24,39,5822.03,0.03496259824995125,15,0.042962356994293356,0.6988390606110194,149.28,9082.37,87.14
CUST_0983,E,58,F,Sports,2,33798.26,70,4,21,212.98,0.4207743618169913,0,0.02544702732548316,0.8233674888271145,10.14,894.52,77.47
CUST_0984,B,30,F,Home,4,36296.36,50,167,5,753.59,0.30065691963627356,2,0.12456436918760912,0.5079647967400049,150.72,22.43,8.76
CUST_0985,A,35,F,Books,2,104155.69,97,21,38,5480.93,0.09622929072267221,9,0.005716065404687964,0.6147436740815878,144.24,9467.06,87.06
CUST_0986,B,56,F,Beauty,1,54824.27,54,126,10,850.13,0.25854574300749994,2,0.057560090267910105,0.3424732553116189,85.01,66.94,24.64
CUST_0987,B,43,F,Home,0,33313.43,62,87,5,302.66,0.24282552738015903,1,0.05849793551110325,0.5081610795537127,60.53,17.2,21.31
CUST_0988,E,52,F,Home,6,24384.62,67,31,9,353.07,0.44801863781086154,0,0.029013130849593526,0.7406052524285666,39.23,99.3,18.04
CUST_0989,C,53,F,Beauty,3,25193.63,41,4,51,1904.68,0.7395639862349959,7,0.28115877745187273,0.676699107620144,37.35,19427.74,131.53
CUST_0990,B,61,F,Books,3,39071.05,56,127,6,327.19,0.47358370240685566,1,0.14273917839486086,0.541467757411387,54.53,15.34,14.62
CUST_0991,A,26,M,Clothing,0,85473.13,85,11,31,10886.42,0.09665041546640868,5,0.004272347456923588,0.4394641117405713,351.17,28123.25,79.88
CUST_0992,E,51,M,Beauty,1,19015.46,66,60,16,514.57,0.34485889089666494,1,0.09335552571965092,0.762250497819828,32.16,134.97,45.91
CUST_0993,A,50,M,Grocery,0,103773.76,86,23,76,7302.69,0.05091003485270127,10,0.006587559330988804,0.6320706184036946,96.09,23125.18,168.99
CUST_0994,C,42,M,Electronics,0,22565.61,56,36,57,1331.06,0.8911734472978285,6,0.1733164323999618,0.7540135274992908,23.35,2050.55,131.86
CUST_0995,E,45,F,Electronics,0,17951.03,71,13,24,165.98,0.5513237896103127,0,0.02594612024565739,0.7451818952139256,6.92,284.54,70.6
CUST_0996,A,43,M,Electronics,5,104867.46,93,2,55,5054.07,0.05369339634615794,12,0.004789080336393508,0.5350558323329373,91.89,92657.95,155.7
CUST_0997,E,57,M,Clothing,2,34258.66,83,32,23,605.58,0.6680980655600135,0,0.02325351699016174,0.8469033611790275,26.33,422.07,60.06
CUST_0998,B,42,F,Beauty,0,48769.96,41,150,6,1106.33,0.48044554654403276,0,0.12808646050003009,0.3700262572511282,184.39,43.96,20.07
CUST_0999,C,44,F,Beauty,5,42514.74,48,5,26,707.69,0.6982472555921178,8,0.17288029731798812,0.6335443185239302,27.22,3066.66,69.67
CUST_1000,A,25,M,Home,2,111530.0,77,28,44,6918.75,0.05041767434521953,11,0.003754905653180731,0.7428518383992524,157.24,10497.41,100.43
CUST_1001,B,52,F,Books,2,44345.68,58,157,8,297.67,0.39117165852437863,2,0.07828247746101633,0.47811704293363166,37.21,15.07,20.2
CUST_1002,B,41,M,Clothing,5,56761.99,67,117,6,756.29,0.46333450296970735,2,0.13697709270339342,0.4678213687800979,126.05,38.46,7.21
CUST_1003,C,18,F,Clothing,4,45426.54,66,33,31,511.74,0.7853535190496488,2,0.14966407083555922,0.675067993048744,16.51,466.59,66.53
CUST_1004,C,48,M,Clothing,0,30962.25,59,18,46,2575.5,0.765380645886232,4,0.2361318283781398,0.6566473412952605,55.99,6235.42,110.69
CUST_1005,B,56,M,Beauty,1,55575.72,31,153,7,881.17,0.41986189202399654,0,0.09974147485065572,0.5621195014520607,125.88,40.05,22.9
CUST_1006,B,42,M,Books,0,46499.49,52,82,5,780.99,0.48227041509506213,0,0.115795957342643,0.2980324075130582,156.2,47.05,17.18
CUST_1007,E,28,F,Electronics,1,19605.01,85,27,24,653.52,0.776366480833453,1,0.08942125359778691,0.7607020503625804,27.23,560.16,63.92
CUST_1008,C,41,F,Electronics,0,46513.78,56,26,53,1849.77,0.809809553597172,7,0.22681993217740723,0.8776721380032129,34.9,3631.03,127.4
CUST_1009,E,39,F,Grocery,3,27405.75,90,34,8,119.86,0.7005970414870694,0,0.10139031042341379,0.7485933768309285,14.98,27.4,24.91
CUST_1010,B,32,F,Beauty,4,53655.54,59,120,13,558.19,0.21399742859655838,1,0.07256075430648955,0.3665790389925153,42.94,59.97,22.16
CUST_1011,A,61,M,Beauty,1,148819.65,95,27,69,14476.15,0.06118179201454796,8,0.033357411666501774,0.7280415978819177,209.8,35673.37,153.26
CUST_1012,C,60,M,Electronics,5,28903.96,60,4,24,2395.47,0.9439282016344328,7,0.22168140557162605,0.7385160689288174,99.81,11498.26,72.77
CUST_1013,C,56,F,Grocery,3,27895.5,51,21,55,2463.14,0.6436009470088735,4,0.21873915907436767,0.7038428719000231,44.78,6157.85,119.84
CUST_1014,B,41,M,Clothing,3,30557.48,33,72,9,448.83,0.31683245439166446,2,0.08042456798197378,0.5223632480938905,49.87,55.34,20.84
CUST_1015,A,49,M,Clothing,3,128415.59,95,4,53,14286.86,0.0828646890829714,9,0.0009320329086091898,0.464987376396812,269.56,151440.72,131.3
CUST_1016,A,38,M,Books,1,135669.28,80,29,70,2734.42,0.07357435764857555,14,0.017211204620711365,0.7955743438299312,39.06,6380.31,156.36
CUST_1017,A,50,M,Sports,3,195949.08,79,31,49,9974.31,0.07501825169166478,13,0.0013446231930842524,0.6147875391094416,203.56,15273.16,104.52
CUST_1018,D,39,F,Clothing,2,84171.25,21,175,5,2127.51,0.18153026677360412,11,0.17954967414047585,0.6528370726528121,425.5,60.44,17.63
CUST_1019,B,46,F,Clothing,4,38967.61,54,72,3,688.76,0.37588368823793866,0,0.06033030953691815,0.37243638710532806,229.59,28.31,2.84
CUST_1020,A,32,F,Grocery,2,183966.56,74,24,33,9694.37,0.051203019993818856,7,0.04733924591765561,0.5640232245438854,293.77,12796.57,75.45
CUST_1021,A,44,M,Grocery,2,162224.49,90,5,45,11866.39,0.08829224002200106,10,0.01576239950550568,0.4631266439842955,263.7,88997.92,113.26
CUST_1022,B,50,M,Sports,1,44476.12,45,94,8,175.99,0.5005847779660084,0,0.08683233485358778,0.520770582222994,22.0,14.82,24.48
CUST_1023,A,48,F,Books,1,188810.51,95,29,46,4474.92,0.07124451499084686,12,0.037412312346820575,0.5602158293564354,97.28,6861.54,103.65
CUST_1024,B,63,M,Sports,2,50059.83,62,148,5,196.19,0.3088448324629843,1,0.11435310341192106,0.1877205322111159,39.24,6.58,8.43
CUST_1025,C,21,F,Home,0,36199.32,56,19,31,2583.87,0.8676214345462676,5,0.28351386771843173,0.585964421243539,83.35,4005.0,78.98
CUST_1026,D,44,F,Books,3,66897.48,35,339,1,3793.4,0.0987646245467053,5,0.24482509898406682,0.7090657448530139,3793.4,11.16,7.48
CUST_1027,E,44,F,Grocery,3,33170.11,71,25,8,590.95,0.4402420709872026,0,0.013829588106083153,0.8368866359076588,73.87,181.83,27.74
CUST_1028,B,21,M,Books,1,46120.88,44,75,13,324.63,0.40449945966571627,2,0.1284747002342883,0.2473212368106856,24.97,55.53,29.28
CUST_1029,D,40,M,Books,0,150914.81,32,356,1,6285.08,0.09318158856238644,10,0.3628468913858077,0.42229373870566356,6285.08,17.61,10.73
CUST_1030,D,47,F,Clothing,3,111402.39,26,342,1,3806.91,0.06975041205292648,3,0.2231189753215203,0.6347599434396607,3806.91,11.1,5.99
CUST_1031,E,46,F,Clothing,3,30430.76,85,44,17,221.36,0.33090823721364465,1,0.003346809231090033,0.8156586172634115,13.02,83.62,43.59
CUST_1032,B,28,M,Electronics,1,47341.8,38,87,3,960.61,0.20740364537771985,2,0.08909682032312861,0.491535643415235,320.2,32.75,13.98
CUST_1033,C,46,M,Sports,7,43270.55,58,9,55,2782.3,0.9412863139022102,6,0.14587725810500063,0.7002912291216277,50.59,15302.65,114.12
CUST_1034,A,58,F,Sports,0,175856.23,84,26,76,12181.94,0.017054430566963905,10,0.00300228471490536,0.5661422868235603,160.29,34289.91,167.17
CUST_1035,B,54,F,Beauty,3,39078.04,61,148,2,873.6,0.48338602318649593,1,0.14159672471023482,0.5275019397816915,436.8,11.73,6.23
CUST_1036,D,22,F,Sports,0,77056.47,17,226,4,1198.51,0.14161023447006907,4,0.1713693178659413,0.6908776343870601,299.63,21.12,22.26
CUST_1037,B,39,F,Home,1,30996.49,50,146,13,333.49,0.39113043909919554,2,0.13477266771008733,0.4878085756764855,25.65,29.49,33.44
CUST_1038,B,18,F,Electronics,1,59749.86,44,137,4,637.63,0.370258013690778,0,0.0881278043430615,0.5808751043148441,159.41,18.48,17.35
CUST_1039,E,28,F,Books,4,31276.28,90,18,24,402.02,0.4272065709318815,0,0.03788681557189379,0.8088308290113702,16.75,507.81,57.73
CUST_1040,B,55,M,Electronics,4,46806.44,38,88,9,954.29,0.30288248148787095,0,0.09958560103214842,0.252647325820281,106.03,96.5,12.19
CUST_1041,C,51,M,Grocery,1,45973.82,70,34,42,1132.6,0.7854335153216462,3,0.23230535375454905,0.5995997769977596,26.97,1359.12,95.93
CUST_1042,C,58,F,Beauty,0,41148.31,42,34,58,1845.74,0.8195538193398337,6,0.3072785857442069,0.5336841296963702,31.82,3058.65,129.61
CUST_1043,A,27,F,Clothing,1,184286.45,72,14,53,4761.29,0.07471831158431565,12,0.021887668861601026,0.4511690205202826,89.84,16823.22,119.17
CUST_1044,C,39,M,Home,2,48143.39,44,18,47,584.06,0.6548616236670312,3,0.16079031778900849,0.5725352554775913,12.43,1444.78,105.01
CUST_1045,C,37,F,Sports,4,28344.26,60,3,29,2419.3,0.927892467512904,2,0.18580698086484457,0.5870981121586233,83.42,17539.93,91.08
CUST_1046,C,39,M,Home,0,41494.14,57,32,34,3002.69,0.9774379768680741,1,0.2411607053653482,0.8550819127678939,88.31,3093.68,88.23
CUST_1047,A,41,F,Home,2,157643.01,84,10,65,6185.68,0.020153294321052808,11,0.04265858679718028,0.5146140458497254,95.16,36551.75,144.29
CUST_1048,A,34,F,Home,1,132702.35,96,31,59,3565.64,0.09602411842382079,13,0.04779438692321856,0.4841295631328911,60.43,6574.15,127.91
CUST_1049,A,45,F,Books,1,206821.1,87,27,47,12010.32,0.016335755031489957,8,0.04607214396157173,0.7221877998589582,255.54,20160.18,109.15
CUST_1050,B,56,M,Sports,2,30236.49,58,117,9,261.64,0.33435839253436844,0,0.0793825300126565,0.43817608045039236,29.07,19.96,21.62
CUST_1051,B,54,M,Books,0,30059.13,59,125,11,774.46,0.43131609672446997,2,0.05973928481871695,0.5729304834201087,70.41,67.61,34.26
CUST_1052,D,28,F,Beauty,0,131722.19,30,294,2,2304.08,0.10217035459446537,5,0.2610170142544752,0.6530902230885962,1152.04,15.62,17.4
CUST_1053,A,35,M,Electronics,0,134228.38,91,1,79,3662.77,0.0899971339300718,14,0.04635056228068431,0.6491507237145706,46.36,144679.42,200.0
CUST_1054,D,36,M,Electronics,0,85745.34,28,248,5,2406.79,0.06884563817122435,7,0.3302570257416928,0.6191636228949747,481.36,48.33,22.79
CUST_1055,D,40,M,Electronics,7,73709.1,10,339,2,5445.86,0.01672758564006756,11,0.22322421302767934,0.3274090331448738,2722.93,32.03,0.0
CUST_1056,E,33,F,Sports,1,22211.58,87,30,20,496.44,0.6278512894503493,1,0.015158019956595109,1.0,24.82,320.28,60.33
CUST_1057,E,32,M,Sports,1,21463.96,58,9,24,480.71,0.5488314141203711,1,0.02105340419606927,0.8869845500697755,20.03,1153.7,73.85
CUST_1058,D,49,F,Sports,0,72029.29,21,203,5,6675.21,0.1393938372642351,3,0.21468907368287604,0.5586136382535688,1335.04,163.61,21.66
CUST_1059,C,42,M,Clothing,2,44111.42,67,34,31,2549.19,0.8354332724957065,5,0.15925711081352023,0.4738397649442324,82.23,2257.85,68.42
CUST_1060,A,40,F,Home,1,120600.06,86,4,63,13606.36,0.046927824231047494,13,0.00863005890516864,0.4481030342938667,215.97,171440.14,156.96
CUST_1061,D,29,F,Beauty,1,140596.22,10,234,3,3966.68,0.0782862191933422,9,0.3191103817659669,0.4294804285137101,1322.23,50.64,12.02
CUST_1062,E,32,M,Sports,0,21111.28,83,31,21,276.37,0.7477572621846958,1,0.03207708875662332,0.9700042199819263,13.16,181.37,64.63
CUST_1063,C,28,M,Beauty,2,31323.05,49,4,39,1770.08,0.8065744471919126,3,0.1551683713425447,0.692026007813908,45.39,13806.62,110.84
CUST_1064,C,46,M,Electronics,2,30325.9,43,22,30,1511.05,0.8935079492421458,6,0.2832379887230607,0.40308382303299006,50.37,1970.93,66.61
CUST_1065,C,32,F,Clothing,2,49277.52,41,33,50,2880.58,0.8538933835770445,3,0.2794406107925634,0.5482401341638609,57.61,4236.15,108.0
CUST_1066,D,40,F,Beauty,5,143743.22,23,229,5,6487.04,0.09401195447340788,6,0.32167890816667005,0.3695127677714042,1297.41,141.02,2.83
CUST_1067,E,37,M,Beauty,0,19814.91,64,33,17,735.97,0.7944053358861065,1,0.01884466882209746,0.8039506505837638,43.29,367.98,53.11
CUST_1068,B,74,F,Electronics,0,47416.31,61,174,13,716.5,0.20833411535044102,0,0.04790996084817313,0.5372045999443408,55.12,53.23,37.32
CUST_1069,A,50,M,Sports,0,178861.74,76,5,63,7451.18,0.06789587562626422,12,0.0,0.420390721398509,118.27,78237.39,154.41
CUST_1070,A,38,F,Grocery,1,125037.19,96,5,46,9018.56,0.02632360305549317,13,0.017854110096502132,0.7108515686733403,196.06,69142.29,123.22
CUST_1071,A,46,M,Clothing,5,95472.08,78,1,77,13470.49,0.08851660841281309,6,0.002894397192441096,0.5320232085639526,174.94,518613.86,200.0
CUST_1072,D,57,M,Grocery,2,137168.19,12,271,1,5024.1,0.2084560252163848,7,0.2645853062553521,0.6025395188814324,5024.1,18.47,8.42
CUST_1073,B,35,F,Clothing,3,35620.99,48,71,11,215.64,0.3140908410963057,1,0.13315008120345537,0.4441119789791703,19.6,32.94,23.29
CUST_1074,E,18,M,Electronics,6,27016.37,92,7,16,580.31,0.6563611071103244,1,0.07193015374218889,0.8003329034758747,36.27,1160.62,44.29
CUST_1075,A,54,M,Home,5,172329.16,91,25,57,7499.92,0.04588805166390196,12,0.045705703983576595,0.6978210822241713,131.58,16442.13,116.96
CUST_1076,B,38,F,Sports,2,53787.51,53,88,9,280.05,0.26665973983258195,0,0.0776194499148616,0.29937411115794327,31.12,28.32,19.12
CUST_1077,A,51,M,Clothing,1,173605.24,83,6,36,12721.72,0.06184922663253871,13,0.009527546227527068,0.42331568516606793,353.38,65425.99,94.13
CUST_1078,B,40,M,Grocery,2,34656.64,40,111,9,418.95,0.313922624334186,1,0.07326215570036133,0.4531780921970124,46.55,33.67,21.96
CUST_1079,B,36,F,Books,1,49173.33,61,157,6,1125.58,0.3004209070045037,3,0.06964669998105467,0.5121372333055131,187.6,42.74,19.88
CUST_1080,A,51,M,Sports,3,125485.16,80,9,34,7919.11,0.055304219598400706,11,0.018719602057467505,0.6651603610364708,232.92,26924.97,83.41
CUST_1081,B,43,F,Sports,0,40035.69,36,159,4,1123.88,0.41912951992951986,0,0.1324990957996737,0.36031232897313303,280.97,28.1,15.84
CUST_1082,C,65,F,Electronics,0,43445.16,55,9,46,1259.67,0.9807583508559564,8,0.12404810680304151,0.6416975546519775,27.38,5794.48,115.95
CUST_1083,A,31,F,Books,3,82576.46,77,17,69,11227.65,0.019605400437163693,9,0.046917164836536636,0.4021125609101193,162.72,43039.32,142.92
CUST_1084,A,55,M,Electronics,5,82660.51,87,16,63,5774.33,0.048686185496433956,10,0.01120617558376611,0.6027813427786698,91.66,21398.99,129.31
CUST_1085,E,43,M,Beauty,2,26361.82,91,28,16,233.72,0.556107429525195,0,0.03875515086624121,0.8428242575000803,14.61,128.95,46.43
CUST_1086,A,66,F,Electronics,3,154771.5,90,4,63,12078.28,0.08661871659103762,6,0.027199568678085793,0.5770041864155355,191.72,152186.33,153.54
CUST_1087,A,39,F,Electronics,5,175426.83,97,21,28,6974.16,0.07162453616711942,12,0.02730411924649711,0.6002556912442938,249.08,8876.2,57.77
CUST_1088,C,33,M,Sports,0,29909.97,62,11,44,2113.3,0.7621019129647094,7,0.13800238521409167,0.702880784005761,48.03,7748.77,111.15
CUST_1089,A,33,F,Beauty,0,129820.71,95,5,64,7345.82,0.0166107814213659,9,0.03106907085159513,0.615376053041592,114.78,78355.41,160.31
CUST_1090,A,50,F,Beauty,0,124640.15,87,7,40,14555.29,0.02993011606658829,8,0.032106297355112765,0.5073770592770335,363.88,72776.45,104.43
CUST_1091,E,49,M,Beauty,2,26434.0,71,11,18,386.08,0.7418923487396345,1,0.05213970980544631,0.8608933220107822,21.45,579.12,56.31
CUST_1092,C,42,M,Grocery,3,29274.31,62,41,27,1590.75,0.7877903099890952,5,0.22474118033293966,0.5094052600628162,58.92,1022.62,57.63
CUST_1093,B,48,F,Sports,2,36158.44,39,67,3,911.92,0.29055258608467555,2,0.11213405911849306,0.5409643120163475,303.97,40.23,12.31
CUST_1094,D,43,M,Grocery,1,92562.66,24,234,4,4127.84,0.03435236915993476,7,0.17850841487316538,0.6162669442834781,1031.96,70.26,17.75
CUST_1095,D,26,M,Electronics,1,93090.02,33,205,5,6956.42,0.11639538168123345,10,0.3669711939112259,0.45817222507423633,1391.28,168.85,16.65
CUST_1096,D,42,F,Electronics,6,149549.66,30,315,2,5421.05,0.045369343960595505,5,0.1981101808166804,0.4876520597484893,2710.52,34.31,0.0
CUST_1097,B,42,M,Electronics,2,46112.22,54,156,9,946.18,0.34140861075631945,0,0.12830165846260835,0.2995656077718328,105.13,54.24,18.63
CUST_1098,A,42,M,Home,0,166599.83,93,21,70,8528.95,0.0,11,0.05111779872819241,0.6101732657178766,121.84,27137.57,156.97
CUST_1099,B,47,M,Grocery,4,59156.86,44,151,12,530.04,0.42001290457617346,1,0.12168794803491789,0.21919031989746293,44.17,41.85,17.05
CUST_1100,D,23,M,Books,4,112592.91,16,276,2,4745.91,0.16260517786155074,4,0.19142226899885256,0.34402237719412654,2372.96,34.27,0.0
CUST_1101,B,27,M,Clothing,1,51297.69,50,152,8,623.43,0.3286165653289779,1,0.11684780118518226,0.21212830994218865,77.93,32.6,17.9
CUST_1102,E,34,F,Sports,3,21750.41,90,29,18,358.08,0.43320637349977104,1,0.05442691349066358,0.9907905983527512,19.89,214.85,50.26
CUST_1103,B,31,F,Clothing,4,32559.31,37,97,10,759.41,0.2527451269767417,0,0.07984950495787899,0.46999956503158746,75.94,77.49,18.43
CUST_1104,C,47,M,Grocery,1,22724.36,51,2,22,2920.02,0.6680708659175945,4,0.13996452322272104,0.6198448086562053,132.73,21413.48,103.4
CUST_1105,C,52,M,Clothing,2,39432.28,43,15,35,2029.46,0.7786756628501759,6,0.1509792561993405,0.5785505272474469,57.98,4439.44,82.24
CUST_1106,C,46,M,Grocery,2,23021.81,68,17,36,2305.79,0.7372938984441011,2,0.22369942204591306,0.5372762807255318,64.05,4611.58,82.63
CUST_1107,A,35,F,Home,5,85942.96,96,20,60,4194.93,0.08856646311910371,11,0.027794014285435896,0.4180793411828228,69.92,11985.51,118.36
CUST_1108,C,64,M,Sports,4,24829.72,46,12,23,600.51,0.7811622764478254,3,0.12471721359621073,0.8116871057047104,26.11,1062.44,58.57
CUST_1109,A,32,M,Home,1,178100.53,95,10,31,3355.28,0.08642188716746901,11,0.005724415293272398,0.5592175864804089,108.23,9455.79,80.18
CUST_1110,B,24,F,Beauty,3,30032.6,63,128,7,833.87,0.4739110010970914,0,0.12630768833941783,0.2225502831582068,119.12,45.25,10.23
CUST_1111,A,43,M,Home,1,162764.15,98,15,74,5295.02,0.0701318152911082,12,0.018313635218342384,0.5013550076687969,71.55,24489.47,161.69
CUST_1112,C,31,M,Clothing,1,48589.11,65,25,45,2356.64,0.9495710235059415,7,0.29001571170099816,0.4872943508648751,52.37,4078.8,100.75
CUST_1113,A,31,F,Grocery,3,154141.03,87,21,67,11409.74,0.021200802554918165,14,0.011037085225563164,0.44226961857438496,170.29,34747.84,138.61
CUST_1114,C,56,M,Electronics,2,39073.87,51,39,30,1683.72,0.7943755514145996,5,0.19265256624085117,0.9140178596003158,56.12,1262.79,74.84
CUST_1115,C,70,M,Grocery,4,44350.07,48,26,46,2374.69,0.9390848367744028,5,0.21699894590340324,0.6242575223661968,51.62,4045.77,96.33
CUST_1116,B,21,M,Grocery,4,34811.03,50,112,6,719.66,0.1935470752280207,2,0.0598790862427049,0.3138370751105614,119.94,38.21,7.17
CUST_1117,D,54,M,Clothing,0,89022.43,20,340,1,2683.39,0.07364911549641064,7,0.25048333550201163,0.31932735704568166,2683.39,7.87,8.68
CUST_1118,A,18,F,Grocery,0,126500.91,77,7,61,12107.45,0.04203679188448643,14,0.012351190920423812,0.7293007400514382,198.48,92319.31,150.87
CUST_1119,A,40,M,Sports,0,197107.3,98,18,31,3783.46,0.05552329080841598,5,0.009241605852987243,0.6885168405192289,122.05,6173.01,81.33
CUST_1120,A,70,F,Grocery,0,132441.89,84,8,35,8183.24,0.0,13,0.04637381124042639,0.5127314491407712,233.81,31823.71,92.75
CUST_1121,A,24,F,Books,0,105228.1,80,23,57,12600.75,0.007685873093450807,11,0.008091810166021991,0.718107117603296,221.07,29926.78,132.71
CUST_1122,A,33,F,Electronics,2,97857.85,86,31,61,10398.2,0.08837923486947796,6,0.028523430902326338,0.5219638081803715,170.46,19821.57,129.67
CUST_1123,B,31,F,Books,4,54837.54,52,82,7,889.28,0.35365068233692976,1,0.12307177357511785,0.39311115293047877,127.04,75.0,11.08
CUST_1124,A,46,M,Clothing,0,101259.59,92,9,47,12461.11,0.06548629444490399,7,0.015842158628207217,0.508883722125163,265.13,58567.22,115.29
CUST_1125,E,41,M,Home,5,16591.19,83,48,13,512.46,0.4009391080881463,0,0.04015767944268948,0.9587213399940692,39.42,135.96,32.26
CUST_1126,D,52,F,Home,0,147949.93,32,324,2,7789.13,0.14298357847612167,8,0.34773014589696827,0.6042874210635198,3894.56,47.93,16.39
CUST_1127,A,48,M,Grocery,0,88876.51,99,17,65,11121.34,0.09776155874493384,8,0.028618210849759514,0.6350397005081141,171.1,40160.39,148.58
CUST_1128,A,37,F,Books,4,166102.95,87,18,47,13839.64,0.0474720376144171,8,0.036811588042390576,0.7694821563959852,294.46,34234.9,102.95
CUST_1129,B,26,F,Clothing,0,37070.07,42,101,9,1077.39,0.4646468099256793,1,0.1423306214674412,0.3634443060348411,119.71,95.06,26.26
CUST_1130,B,43,F,Electronics,2,59632.64,60,99,11,666.96,0.2762113498995854,2,0.10766024768499786,0.6087826884603522,60.63,73.37,29.19
CUST_1131,A,28,M,Electronics,1,126004.15,90,13,41,9370.3,0.0,5,0.0028820734432447527,0.4773468441363954,228.54,27441.59,96.24
CUST_1132,A,39,F,Books,2,112889.72,89,12,66,5015.12,0.038057104449074626,10,0.016612365418962573,0.6041706843171735,75.99,25461.38,146.42
CUST_1133,E,35,M,Home,6,17483.79,80,50,18,529.99,0.535910540112605,0,0.02047082522733638,0.9735446201116774,29.44,187.06,39.47
CUST_1134,D,47,M,Beauty,0,113957.5,29,273,3,7689.98,0.14461908626708567,8,0.3152967293869205,0.5120900687157537,2563.33,84.2,16.61
