customer_id,archetype,age,gender,product_category_preference,support_tickets,annual_income,spending_score,recency_days,frequency,monetary,discount_usage_rate,loyalty_years,returns_rate,online_purchase_ratio,avg_order_value,clv_score,engagement_score,cluster,segment_name,pca_x,pca_y
CUST_1142,B,57,M,Home,0,42546.23,38,156,11,235.43,0.5017544086994326,1,0.1155252217122631,0.416707412431117,21.4,16.5,30.98,4,Occasional Shoppers,-1.7536139893881288,-0.7824202595998621
CUST_1143,C,49,M,Home,2,41046.75,46,33,42,2604.7,0.808687326262966,3,0.1915289368878626,0.8441059614176118,62.02,3217.57,97.91,0,Bargain Hunters,0.42183910104099437,-1.613526171669156
CUST_1144,A,45,F,Beauty,2,133233.01,80,24,62,13077.77,0.0606367843784836,6,0.0249962974166636,0.4910603586166662,210.93,32432.87,131.99,2,Premium Loyalists,3.4220110974843836,1.816314144673057
CUST_1145,E,39,F,Electronics,4,17430.78,65,20,17,133.27,0.6404709125813771,1,0.0702970554780591,0.9693244900359428,7.84,107.89,46.39,3,Young Explorers,-0.024870024559665034,-2.473716271147215
CUST_1146,B,36,F,Home,1,50852.37,40,142,4,452.16,0.3913718429472854,0,0.0616530463523317,0.4157673411930015,113.04,12.65,14.02,4,Occasional Shoppers,-1.8006244593989866,-0.694212456181509
CUST_1147,C,40,M,Books,3,45330.25,63,21,48,1010.45,0.7646525383383878,6,0.1940557317353638,0.7338563676002846,21.05,2204.62,106.44,0,Bargain Hunters,0.9025483194552076,-1.4367516526396662
CUST_1148,A,37,F,Clothing,4,103064.08,85,1,46,6118.35,0.0572405014246008,7,0.021713847747059,0.5009611304505441,133.01,140722.05,190.02,2,Premium Loyalists,4.386705882938085,1.3257828460220247
CUST_1149,B,50,F,Home,0,38461.16,66,160,5,170.36,0.393949897012221,0,0.1300227565917163,0.6084435678771265,34.07,5.29,22.79,4,Occasional Shoppers,-1.4160675597509806,-1.1063612879631786
CUST_1150,A,18,F,Electronics,5,171461.03,79,12,68,14039.64,0.014810493340116,7,0.0447272010464951,0.5618251024454783,206.47,73438.12,140.57,2,Premium Loyalists,4.358480405377811,2.5863768225457324
CUST_1151,E,29,M,Books,1,26022.78,80,7,16,636.32,0.6995200624235457,1,0.0330541712461792,0.7690568410510062,39.77,1272.64,58.67,3,Young Explorers,0.30310084645462865,-2.404174603672274
CUST_1152,C,29,M,Grocery,2,49833.14,45,18,30,658.54,0.9718132760417132,3,0.2715391729720846,0.6724843614096336,21.95,1039.8,73.01,0,Bargain Hunters,-0.5000548648206143,-1.7232940535696262
CUST_1153,C,75,M,Grocery,3,22618.86,44,38,46,1000.55,0.6497423811605311,8,0.0858594654043319,0.7300548986770208,21.75,1180.14,100.23,0,Bargain Hunters,0.7660286019972063,-1.2605110813030367
CUST_1154,E,38,F,Books,0,25058.9,84,30,21,698.12,0.6501352488297191,0,0.0624919537174367,0.919692591717068,33.24,472.92,63.73,3,Young Explorers,0.4164887965632347,-2.5269549791879724
CUST_1155,D,56,M,Home,1,117623.94,19,305,1,3105.43,0.1240081202206831,7,0.3361348176361757,0.3821258368291357,3105.43,10.15,6.97,1,At-Risk High-Value,-3.3375685674616746,3.2546033401051404
CUST_1156,D,50,M,Clothing,0,131623.34,28,256,1,1726.88,0.0,5,0.2790578758524402,0.4249384090987326,1726.88,6.72,10.89,1,At-Risk High-Value,-2.688317962637619,2.450867602377401
CUST_1157,B,55,F,Grocery,0,45919.99,52,73,13,372.39,0.4802038085330629,2,0.1187898643573348,0.307830837912817,28.65,65.42,33.53,4,Occasional Shoppers,-1.1978363637509182,-0.8347327526499475
CUST_1158,C,51,M,Grocery,3,20669.48,42,45,31,836.16,0.9232991766329088,5,0.2212344360274129,0.5528999587661505,26.97,563.5,66.28,0,Bargain Hunters,-0.6189274356868283,-1.5394411964931818
CUST_1159,A,54,M,Electronics,2,155891.7,76,22,33,4258.32,0.0304018239439936,5,0.04984335189616,0.731332677063062,129.04,6109.76,79.17,2,Premium Loyalists,1.6565806374909968,0.7089380449848103
CUST_1160,A,50,F,Electronics,3,189219.82,99,2,65,6431.04,0.0703276447214692,14,0.0389084070259807,0.702639937401772,98.94,139339.2,185.05,2,Premium Loyalists,5.740639096489612,2.4917842083009916
CUST_1161,D,35,M,Beauty,3,127184.64,23,288,1,2324.47,0.1259609284114807,7,0.2587551667245102,0.2994046497922586,2324.47,8.04,0.0,1,At-Risk High-Value,-2.9907436098830398,2.937082304177148
CUST_1162,A,23,M,Books,0,128517.65,87,18,38,9216.89,0.0314890852833035,5,0.0226237356232718,0.4835776339423209,242.55,18433.78,91.23,2,Premium Loyalists,2.2441869855823358,1.2115834822836775
CUST_1163,C,46,F,Electronics,1,36418.5,48,5,46,1369.98,0.8531405365735222,7,0.2748399013300058,0.8136396723402871,29.78,10503.18,125.27,0,Bargain Hunters,0.779620653881679,-1.4250573381289906
CUST_1164,A,26,F,Beauty,6,92141.3,74,23,53,4372.7,0.0906187889623328,13,0.0448413844948148,0.6578863758758772,82.5,9656.38,105.51,2,Premium Loyalists,2.475444093529492,0.8939121144433119
CUST_1165,D,34,F,Clothing,2,107778.99,29,215,3,3993.18,0.0561210060509454,11,0.3124500406817645,0.4007492162264441,1331.06,55.46,8.48,1,At-Risk High-Value,-2.130251811889353,2.785878002014083
CUST_1166,B,70,M,Electronics,0,45888.45,61,163,12,214.66,0.3360176353077467,2,0.0621597489987211,0.5805472349857856,17.89,15.71,36.22,4,Occasional Shoppers,-0.9548338050363508,-0.7964876560706631
CUST_1167,A,47,F,Home,4,176206.5,85,12,73,3533.99,0.059257623642944,6,0.0386533938880634,0.7082211259753494,48.41,19844.71,156.5,2,Premium Loyalists,3.5102383739070424,0.7849070324434015
CUST_1168,D,58,F,Beauty,4,86693.96,21,362,5,7530.71,0.1050464005049903,9,0.2993377632791116,0.3697802343321053,1506.14,103.73,5.67,1,At-Risk High-Value,-2.7037418274358354,3.3003557417404634
CUST_1169,E,56,M,Clothing,2,14397.32,89,15,24,643.44,0.7060147096083298,0,0.0694243953251845,0.9531625826646696,26.81,965.16,67.73,3,Young Explorers,0.6352571313147561,-2.808415672764206
CUST_1170,A,36,F,Electronics,3,100296.56,75,10,68,3696.53,0.0779227127952494,8,0.003145524098457,0.704133451890745,54.36,22851.28,151.08,2,Premium Loyalists,3.181398156419759,0.2924505754174258
CUST_1171,A,28,M,Home,4,153213.42,77,18,34,10902.69,0.0294641835165364,5,0.0456231617616607,0.6215012301430154,320.67,19510.08,73.99,2,Premium Loyalists,2.1657751755219428,1.6376510671455686
CUST_1172,D,24,M,Books,4,86051.16,26,358,1,7276.19,0.0806630502605526,8,0.3356719855298717,0.6199206895864292,7276.19,20.27,2.68,1,At-Risk High-Value,-3.7081975205715354,4.763156541696058
CUST_1173,D,18,F,Grocery,4,143324.79,32,182,1,7803.83,0.0580182061253728,3,0.2028166096252598,0.3968029538227035,7803.83,42.64,0.0,1,At-Risk High-Value,-2.9743331046539563,4.554823289445588
CUST_1174,B,48,M,Home,0,51549.86,48,173,4,442.52,0.4931614292698104,1,0.1413933260851633,0.5479310676614859,110.63,10.17,19.54,4,Occasional Shoppers,-1.8014780896006277,-0.7427762460561632
CUST_1175,B,26,F,Books,1,35668.28,62,167,13,742.39,0.339258466594647,1,0.1124186645266187,0.5203471475259497,57.11,57.45,34.01,4,Occasional Shoppers,-1.1899954432098687,-0.7756926711423059
CUST_1176,E,24,F,Sports,0,17901.94,86,37,17,636.27,0.6038366917385762,0,0.1015285843268908,0.9688033149769496,37.43,284.65,56.08,3,Young Explorers,0.1965510390678713,-2.5171694005328358
CUST_1177,D,56,M,Sports,2,94166.13,23,276,2,7448.36,0.0243197476363765,6,0.2546623403802873,0.541334988819135,3724.18,53.78,9.19,1,At-Risk High-Value,-2.6759821917459887,3.3506489715673666
CUST_1178,A,48,F,Sports,0,182986.9,83,17,42,5049.18,0.0877445887832174,5,0.0123861609636409,0.6906749345994353,120.22,11781.42,103.7,2,Premium Loyalists,2.4109230547595057,0.8894883234300484
CUST_1179,D,47,F,Books,0,96896.7,24,190,3,1043.1,0.139417816314545,7,0.2042924173570259,0.5109758734952228,347.7,16.38,16.75,1,At-Risk High-Value,-1.978342642040944,1.2298671594067405
CUST_1180,C,73,F,Clothing,1,27787.8,42,4,43,2714.68,0.950797293275786,4,0.1848113902502557,0.6034563568987347,63.13,23346.25,120.07,0,Bargain Hunters,0.6569492535874314,-1.5600786306740244
CUST_1181,C,68,M,Clothing,6,37898.74,58,31,61,2993.38,0.9530399728867176,5,0.2421015744894525,0.6323854823785214,49.07,5706.13,119.87,0,Bargain Hunters,1.0240779111370137,-1.393223580032297
CUST_1182,C,18,F,Grocery,5,49035.9,67,31,52,2646.97,0.8349414159782639,4,0.2065261054433213,0.7577345778386527,50.9,4301.33,107.38,0,Bargain Hunters,1.0553734007462665,-1.4918630114563032
CUST_1183,A,61,F,Sports,0,200432.89,73,28,50,14961.4,0.088405635946736,6,0.0037079181154732,0.55542701220948,299.23,25795.52,114.68,2,Premium Loyalists,3.2850784216713786,2.554774936267472
CUST_1184,C,43,M,Clothing,1,38048.17,51,31,32,1630.86,0.9932220359044064,4,0.1609753585578843,0.5593026731530927,50.96,1630.86,75.41,0,Bargain Hunters,-0.1189414793144244,-1.6843399654443385
CUST_1185,B,42,F,Clothing,1,32640.37,46,72,10,351.71,0.3997807847372762,0,0.0654448463446839,0.3977644113415022,35.17,48.18,26.34,4,Occasional Shoppers,-1.3172153416972208,-1.153342973852326
CUST_1186,E,27,F,Books,0,16985.8,82,14,13,520.51,0.7469253759018343,1,0.0963451106089105,0.9026058412861974,40.04,451.11,51.19,3,Young Explorers,0.07248036724763243,-2.624471757154943
CUST_1187,C,45,F,Electronics,0,22574.46,67,31,42,1007.69,0.7582905205003718,5,0.2752446299115396,0.7319701921445284,23.99,1322.59,101.87,0,Bargain Hunters,0.38216660809496417,-1.6345191583320322
CUST_1188,B,29,F,Clothing,0,51496.01,52,104,9,1019.33,0.4207388010456875,1,0.0563462887663552,0.4751245780189392,113.26,87.37,28.46,4,Occasional Shoppers,-1.1015271176852692,-0.8595941602408372
CUST_1189,E,45,F,Home,2,29074.54,77,20,18,766.32,0.539490530200367,0,0.0667349275050276,0.915319845425406,42.57,656.85,53.31,3,Young Explorers,0.2333921791100712,-2.2731403510430717
CUST_1190,C,29,F,Grocery,0,24994.5,46,32,32,1259.17,0.6239490035072504,1,0.1029831332402737,0.606320108582572,39.35,1221.01,79.25,0,Bargain Hunters,-0.16509036400663366,-1.7048025313919595
CUST_1191,D,41,F,Home,3,143964.62,14,215,5,6334.79,0.1838577574026223,6,0.3321512624126803,0.575693489713089,1266.96,146.64,12.98,1,At-Risk High-Value,-2.1717606067785575,2.6243741355028978
CUST_1192,D,39,M,Electronics,3,125410.07,23,297,3,3065.12,0.0190775045206575,9,0.2605658181195111,0.337238209012121,1021.71,30.86,4.08,1,At-Risk High-Value,-2.5133766968147553,2.9191595516402797
CUST_1193,B,45,F,Books,3,58052.27,49,77,10,573.36,0.4581299178075062,1,0.1322334126347121,0.6258565107054231,57.34,73.51,24.82,4,Occasional Shoppers,-1.1091746647206469,-1.0238750287249108
CUST_1194,E,72,M,Clothing,2,33595.54,71,39,22,731.22,0.3874878203017504,1,0.0891383735025542,0.8670429487107241,33.24,402.17,57.9,3,Young Explorers,0.16496211011704018,-1.7499026095730765
CUST_1195,C,34,F,Clothing,4,38514.74,41,29,58,818.33,0.9000961244013486,3,0.17723546385338,0.7003982571215992,14.11,1582.1,121.46,0,Bargain Hunters,0.6331309786997062,-1.8387714088316536
CUST_1196,C,37,F,Books,0,40144.81,65,43,57,2479.98,0.8614199552977203,6,0.1108164924574114,0.6739919675367199,43.51,3212.7,129.81,0,Bargain Hunters,1.4448688704441246,-1.4867462034834924
CUST_1197,A,39,M,Electronics,1,174393.9,77,21,66,7555.44,0.0939711619865862,7,0.0350639172265375,0.7114274154071959,114.48,22666.32,147.99,2,Premium Loyalists,3.4656481959536545,1.3371114751341853
CUST_1198,B,72,F,Clothing,4,38035.63,56,164,11,769.42,0.3328913231019219,2,0.1088606759475809,0.2710885282119742,69.95,51.29,16.03,4,Occasional Shoppers,-1.5851768341452703,-0.31490654167185506
CUST_1199,C,42,F,Beauty,0,20756.51,42,15,47,2433.54,0.725985201716254,7,0.1751218004692838,0.813768843114498,51.78,7148.52,116.94,0,Bargain Hunters,0.8579058160144987,-1.3507168729851602
CUST_1200,B,36,F,Sports,0,57195.01,49,138,12,727.65,0.3153247034652,2,0.0600787378265086,0.4141932340271222,60.64,62.82,33.01,4,Occasional Shoppers,-1.1641895434137928,-0.41540252426021335
CUST_1201,A,27,F,Grocery,3,113606.85,78,18,47,13307.87,0.0312319173088637,13,0.0244831998668643,0.5163599940343805,283.15,32919.47,100.88,2,Premium Loyalists,3.220033359102107,2.3930956567778203
CUST_1202,B,33,M,Home,1,44604.09,48,161,5,1145.37,0.3784306845993078,0,0.1278512490411639,0.4970554323105416,229.07,35.35,17.56,4,Occasional Shoppers,-1.7859172699164716,-0.6166641671700175
CUST_1203,D,26,F,Beauty,1,133912.99,16,305,1,5516.52,0.1273738262086814,3,0.1507252121945574,0.6399594775318022,5516.52,18.03,12.13,1,At-Risk High-Value,-3.0341671369621053,3.5243309689581963
CUST_1204,A,21,M,Grocery,0,125664.95,88,22,35,2677.63,0.0384553820328122,10,0.0439774431550915,0.713818879252441,76.5,4074.65,88.82,2,Premium Loyalists,1.9925602362785264,0.6107226432435657
CUST_1205,A,52,M,Beauty,1,192572.29,91,26,34,4738.87,0.0663915527691617,10,0.0008950504510638,0.4346084914376765,139.38,5967.47,77.54,2,Premium Loyalists,2.170641731654673,1.6949575599998636
CUST_1206,C,42,F,Grocery,1,26738.5,66,3,33,2677.33,0.938853484797808,3,0.3007405099590993,0.7307028895606444,81.13,22087.97,110.95,0,Bargain Hunters,0.5116833459385448,-1.7784182783228337
CUST_1207,A,54,F,Home,0,194489.95,78,20,34,6395.01,0.0271543633064654,13,0.0411255419067346,0.722241598035157,188.09,10353.83,87.44,2,Premium Loyalists,2.525186461039902,2.0612076389231757
CUST_1208,D,50,F,Books,0,114349.32,23,250,4,8122.9,0.0602297557386318,10,0.238250251324555,0.6889241088048859,2030.72,129.45,22.18,1,At-Risk High-Value,-1.6451546455633792,3.1177220622275135
CUST_1209,C,18,F,Beauty,4,22153.19,45,44,32,2616.3,0.8824619513100262,2,0.1644393612918139,0.4657357340566245,81.76,1860.48,63.59,0,Bargain Hunters,-0.5013349983124814,-1.5331323293562051
CUST_1210,E,31,F,Sports,0,30853.53,93,10,10,430.81,0.4374955925091036,1,0.04015755938727,0.7999740216650679,43.08,391.65,46.0,3,Young Explorers,0.31234108906258834,-2.097054893018282
CUST_1211,D,29,M,Grocery,0,102176.32,21,190,1,6706.26,0.1457863999051782,8,0.1705776300210412,0.6825859995665448,6706.26,35.11,16.18,1,At-Risk High-Value,-2.510625111062078,3.7609652184309437
CUST_1212,D,46,F,Clothing,0,81036.58,16,267,4,6643.32,0.0058729885853211,3,0.234401983541612,0.4045118173100703,1660.83,99.15,16.46,1,At-Risk High-Value,-2.634275374973752,2.3529686514095722
CUST_1213,C,44,F,Clothing,1,48140.67,61,47,44,2103.31,0.977618851600446,3,0.1685170480103015,0.7658924359719195,47.8,1928.03,102.45,0,Bargain Hunters,0.6308798252180511,-1.8644732253388887
CUST_1214,A,49,M,Grocery,0,157002.09,92,6,34,3165.79,0.0352069391282386,5,0.0147867667176656,0.413389686021673,93.11,15376.69,92.93,2,Premium Loyalists,1.9260805919949406,0.7602851268801927
CUST_1215,B,54,F,Books,1,32619.67,63,65,5,181.34,0.3477838561756433,1,0.0768068842783393,0.3178163452559997,36.27,13.74,14.89,4,Occasional Shoppers,-1.2580149160715788,-1.0174995922113448
CUST_1216,B,40,F,Clothing,2,42143.68,36,89,9,296.04,0.2702604732242339,2,0.0935299749351281,0.2835620399535852,32.89,29.6,18.79,4,Occasional Shoppers,-1.6382717052712135,-0.4043756183998362
CUST_1217,A,35,F,Beauty,4,165376.8,87,18,46,13765.25,0.021371991837337,7,0.0056795162383852,0.6666369227668423,299.24,33326.39,98.89,2,Premium Loyalists,3.418769693463891,2.1369000430614284
CUST_1218,B,36,M,Grocery,3,32368.16,41,146,14,395.86,0.3481906026898823,1,0.1013737470545134,0.5330495828224072,28.28,37.7,30.35,4,Occasional Shoppers,-1.4413448151754202,-0.8121028699948812
CUST_1219,A,34,F,Sports,6,111895.24,77,21,71,9348.84,0.0645876177771139,10,0.0444186788626935,0.7315667112181172,131.67,30171.26,143.39,2,Premium Loyalists,3.727217360398656,1.3461596479439493
CUST_1220,C,36,F,Grocery,1,31029.71,53,1,44,2231.75,0.7519180669515241,7,0.3071294623180816,0.7513670488034863,50.72,49098.5,200.0,0,Bargain Hunters,1.7703339790557033,-1.0020848363492294
CUST_1221,C,45,F,Home,0,23946.46,52,35,49,882.55,0.7347687482735622,4,0.1634552759177044,0.5655821366870819,18.01,1201.25,112.17,0,Bargain Hunters,0.4419797081210649,-1.5713066428668683
CUST_1222,E,18,M,Sports,1,21478.66,83,31,12,485.03,0.4542478034099939,1,0.088228809445522,0.8320717081515189,40.42,181.89,40.87,3,Young Explorers,-0.05511270235004863,-2.0375481399859003
CUST_1223,C,51,M,Sports,4,35691.53,60,3,21,1279.33,0.71849736881444,2,0.2523840344700422,0.5437836937254298,60.92,6716.48,74.21,0,Bargain Hunters,-0.3722221442932891,-1.483210250834194
CUST_1224,B,37,M,Beauty,5,51956.58,39,72,12,827.4,0.3639245816687473,0,0.0932268859610692,0.2584697461513894,68.95,136.01,15.56,4,Occasional Shoppers,-1.5408831021873493,-0.5950545992111829
CUST_1225,C,18,F,Books,2,42699.55,67,26,43,1291.55,0.8088047174048458,6,0.3060440333906353,0.617619991100704,30.04,2056.91,96.2,0,Bargain Hunters,0.34905594435821274,-1.2232461353593858
CUST_1226,E,57,F,Beauty,0,15173.91,95,45,18,175.6,0.6378677098255009,0,0.1010286000514546,0.8149214957148352,9.76,68.71,54.52,3,Young Explorers,0.1417465745469211,-2.515237175635276
CUST_1227,C,28,M,Clothing,3,28212.9,67,15,19,2641.33,0.9973961642610224,6,0.1117080264591875,0.7066224744156538,139.02,3136.58,49.8,0,Bargain Hunters,0.17286360849843466,-1.7874178745875158
CUST_1228,C,46,F,Electronics,0,34504.78,53,35,55,1399.86,0.9657774440091014,5,0.2628258567333006,0.4237032309190584,25.45,2138.67,121.33,0,Bargain Hunters,0.3530724506392439,-1.3784772151884297
CUST_1229,B,51,M,Beauty,3,61614.56,58,66,4,403.88,0.3064690195623515,2,0.1200998831888666,0.4647319679126205,100.97,24.11,9.81,4,Occasional Shoppers,-1.2069660106475626,-0.5994667378931184
CUST_1230,B,45,F,Sports,4,39789.23,43,116,12,505.84,0.245794053724423,2,0.0780654712674238,0.2371744604822122,42.15,51.88,17.61,4,Occasional Shoppers,-1.5386344321841017,-0.2831954664917018
CUST_1231,E,25,M,Sports,4,16570.38,68,14,16,634.11,0.6096822294329369,0,0.0054709956155337,0.737100679214724,39.63,676.38,41.88,3,Young Explorers,-0.05911597830027525,-2.3340545815070484
CUST_1232,B,25,M,Books,0,36625.62,38,176,12,1018.33,0.3224368191693501,0,0.1353907947902582,0.423265875235793,84.86,69.04,33.03,4,Occasional Shoppers,-1.8401231848469157,-0.4891809128375043
CUST_1233,B,38,F,Home,1,30633.89,43,112,11,547.69,0.234969003953145,2,0.1008775030277084,0.2586401582347962,49.79,53.31,25.07,4,Occasional Shoppers,-1.5862025886250082,-0.3751466962750821
CUST_1234,B,34,F,Home,1,55156.05,38,63,14,794.69,0.2289708470933307,0,0.0536421368792756,0.4240275859877132,56.76,173.84,35.07,4,Occasional Shoppers,-1.0817932504666576,-0.6725976535110021
CUST_1235,C,49,F,Books,3,46075.11,43,31,36,395.78,0.6804042450075287,3,0.1123729429998768,0.4058371644604468,10.99,445.25,74.34,0,Bargain Hunters,-0.24035347147830052,-1.2386995330522943
CUST_1236,B,54,F,Electronics,0,55829.67,46,155,8,286.34,0.2147109427705381,1,0.1052941727695761,0.5230080864301846,35.79,14.68,27.11,4,Occasional Shoppers,-1.4973763704991814,-0.4122166578250697
CUST_1237,D,23,M,Grocery,2,80940.46,18,354,2,5266.97,0.0953902630934036,3,0.2365999938420959,0.6493864822474928,2633.48,29.67,11.27,1,At-Risk High-Value,-3.0445836118205736,2.3953291083803263
CUST_1238,D,40,F,Home,2,94414.23,35,280,2,2599.57,0.2000098116481065,10,0.378591334855173,0.340575078015818,1299.79,18.5,5.17,1,At-Risk High-Value,-2.7573542035513365,2.521842058183243
CUST_1239,C,45,F,Sports,0,25629.97,61,9,57,1774.9,0.9168055951722132,3,0.2244392961087904,0.7051619860218488,31.14,10116.93,139.21,0,Bargain Hunters,1.1000089020066848,-1.9967636937797388
CUST_1240,C,29,M,Electronics,6,27468.36,62,27,23,2147.46,0.891689003948561,6,0.2675174026851658,0.6717414146012513,93.37,1763.98,45.14,0,Bargain Hunters,-0.3659256258910588,-1.3793403759308107
CUST_1241,A,60,F,Beauty,1,125725.45,90,26,76,9726.03,0.0703951463557704,15,0.0476258931469563,0.6414403383751941,127.97,27376.97,165.67,2,Premium Loyalists,4.374074404481369,1.950198049513955
CUST_1242,B,36,M,Clothing,1,33691.21,63,177,7,1223.92,0.2766417586583775,1,0.065509870955931,0.2646117972332078,174.85,48.13,16.86,4,Occasional Shoppers,-1.55428544908319,-0.36013836215758954
CUST_1243,D,34,F,Grocery,2,107682.02,9,305,1,3969.58,0.0275971875199771,4,0.3865198610774172,0.6554003463492729,3969.58,12.97,9.44,1,At-Risk High-Value,-3.640195987876789,3.2196178684901446
CUST_1244,A,38,F,Electronics,2,118586.09,80,6,40,9931.18,0.0154165755257289,9,0.0115881182445931,0.4391038095625271,248.28,56749.6,99.45,2,Premium Loyalists,2.917703200691161,1.856514999588421
CUST_1245,C,53,F,Beauty,0,29543.79,57,4,48,1754.05,0.7164985815414168,6,0.1513216426988338,0.8558055657716117,36.54,16838.88,138.12,0,Bargain Hunters,1.475157215460374,-1.5959386646873894
CUST_1246,B,51,M,Home,0,52783.93,54,176,12,1005.82,0.2480932972699903,0,0.0699772237897375,0.3563663258028846,83.82,68.19,31.7,4,Occasional Shoppers,-1.4038078077710439,-0.34802173613727544
CUST_1247,B,37,F,Books,4,44937.74,48,55,11,693.57,0.2573419164349733,1,0.069778506827399,0.2345703588564335,63.05,136.24,16.51,4,Occasional Shoppers,-1.2752968027688512,-0.5487839738192275
CUST_1248,C,52,F,Grocery,1,28620.22,63,13,51,787.36,0.9689986977134392,3,0.2792451668976368,0.8183314777725746,15.44,2868.24,123.06,0,Bargain Hunters,0.6926531628642301,-2.2232454324215642
CUST_1249,C,66,M,Beauty,3,20767.39,49,39,26,1475.07,0.9194757434297895,5,0.2972264184000198,0.7783965741002327,56.73,958.8,61.13,0,Bargain Hunters,-0.5810747198029698,-1.653408404542026
CUST_1250,D,46,M,Home,0,117163.67,19,254,5,1630.33,0.0828189625600318,7,0.3072464844589231,0.3873603684918763,326.07,31.97,18.14,1,At-Risk High-Value,-2.5073454948385967,2.0570552802692923
CUST_1251,D,46,F,Beauty,0,122459.93,25,359,2,3474.38,0.0982389081977277,9,0.185464548458741,0.4167978573767079,1737.19,19.3,12.61,1,At-Risk High-Value,-2.528378742317779,3.014820605818272
CUST_1252,D,55,F,Beauty,2,124527.25,23,312,1,4748.46,0.0423450923834869,7,0.2839031929797284,0.558437489189641,4748.46,15.17,7.49,1,At-Risk High-Value,-3.1271785492063686,3.8710362788213315
CUST_1253,D,42,M,Home,3,123046.28,19,217,5,1739.55,0.1018668037880004,4,0.2463086968944388,0.5385533047531742,347.91,39.9,12.23,1,At-Risk High-Value,-2.2294387865591214,1.479952751801439
CUST_1254,D,62,F,Electronics,3,145014.9,21,342,6,3965.54,0.050995019981781,8,0.3293317212147936,0.3755053173986257,660.92,69.37,10.8,1,At-Risk High-Value,-2.6070167532895554,3.1394886398503368
CUST_1255,C,37,M,Grocery,0,35665.79,45,22,38,1915.88,0.9578906987074568,6,0.1269436181511387,0.9034056334443376,50.42,3165.37,98.61,0,Bargain Hunters,0.6548526209913171,-1.8622826389349134
CUST_1256,D,47,M,Grocery,0,131878.78,27,202,5,7737.62,0.0997232004093838,5,0.2608064240265828,0.3385276226843381,1547.52,190.58,17.27,1,At-Risk High-Value,-1.9610006376814173,2.7943040726111312
CUST_1257,E,46,M,Clothing,2,20512.67,66,40,21,788.59,0.6435611415939071,1,0.0802501666864264,0.727893763147123,37.55,403.91,53.06,3,Young Explorers,-0.15927714802631146,-2.0567439381113988
CUST_1258,C,33,F,Home,4,36009.84,43,12,53,2188.69,0.8955262854079136,8,0.2944993621776779,0.6104449038197102,41.3,8923.12,114.54,0,Bargain Hunters,0.6006541695151363,-0.9890987864743488
CUST_1259,B,47,F,Electronics,4,49230.82,64,109,2,252.11,0.4413655502094132,2,0.0934754109843986,0.5062080828558873,126.06,4.58,3.04,4,Occasional Shoppers,-1.3111711172513507,-0.890248558954751
CUST_1260,A,18,F,Clothing,4,130512.62,78,4,46,12615.26,0.0105175994314696,9,0.0302181365607113,0.4251843697382971,274.24,116060.39,113.5,2,Premium Loyalists,3.919389562006784,2.638941863437502
CUST_1261,C,39,F,Grocery,1,27309.2,47,36,57,1722.19,0.5496179642569489,4,0.2073277960222707,0.6786119962374287,30.21,2653.1,127.35,0,Bargain Hunters,0.739905795867385,-1.2083500623877443
CUST_1262,B,26,M,Clothing,0,49157.25,61,66,10,808.24,0.2719576583586064,0,0.0891743694962371,0.3748519848885671,80.82,120.63,29.01,4,Occasional Shoppers,-1.0234557840939313,-0.816459050270979
CUST_1263,C,18,M,Electronics,3,43799.28,66,22,59,2045.07,0.6224377913209406,5,0.275567242860525,0.4427302577604596,34.66,5246.05,122.4,0,Bargain Hunters,0.8725821530265775,-0.815673124857682
CUST_1264,B,48,F,Sports,2,47351.42,50,63,11,707.26,0.2723309229509481,2,0.136507400104775,0.1985352539508627,64.3,121.56,21.56,4,Occasional Shoppers,-1.4053233826828448,-0.3269564007497943
CUST_1265,D,42,M,Beauty,0,92627.23,33,344,1,3595.41,0.1782298968923538,4,0.2580329189664618,0.4470337553653226,3595.41,10.42,11.23,1,At-Risk High-Value,-3.257500265809621,2.7145432132057508
CUST_1266,A,37,F,Clothing,0,111985.28,74,3,26,11550.05,0.0,11,0.0393793211171685,0.4713615666564219,444.23,75075.32,94.76,2,Premium Loyalists,2.8070526066916663,2.369798634830994
CUST_1267,A,48,M,Clothing,2,78100.74,75,15,51,8131.55,0.034911548043753,5,0.0370292482846237,0.6882776391632269,159.44,25919.32,116.43,2,Premium Loyalists,2.527084386787065,0.4900168948675394
CUST_1268,C,25,F,Clothing,1,49656.05,70,3,23,2053.66,0.6961978335658195,3,0.1990412596311791,0.7306195759891301,89.29,11808.54,90.95,0,Bargain Hunters,0.45751670296097074,-1.4769239061921469
CUST_1269,C,32,M,Home,2,39019.19,61,7,31,2584.74,1.0,2,0.132334399012484,0.3991688852939854,83.38,10015.87,78.27,0,Bargain Hunters,0.12465646146243313,-1.7144676800515477
CUST_1270,D,48,M,Electronics,2,98890.82,27,302,1,6775.91,0.0458585056572747,3,0.3085970927415735,0.3560848521651554,6775.91,22.36,3.45,1,At-Risk High-Value,-3.8371178675732684,4.302641619626482
CUST_1271,B,65,F,Home,0,59047.85,50,74,7,617.35,0.2293688834995715,1,0.0752771666672767,0.4191341672040254,88.19,57.62,23.73,4,Occasional Shoppers,-1.1794565171469515,-0.5537755127256127
